"Severity","Category","Object","RecordId","RecordName","Issue","Evidence","RecommendedAction"
"High","MRR","ContractLineItem__c","a03RB00001NswVxYAJ","株式会社フロンティアコンサルティング_2024/09","MRR対象だが売上予定額が空","Month=2024/09, Total=27500","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswVyYAJ","株式会社フロンティアコンサルティング_2024/10","MRR対象だが売上予定額が空","Month=2024/10, Total=27500","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswVzYAJ","株式会社フロンティアコンサルティング_2024/11","MRR対象だが売上予定額が空","Month=2024/11, Total=27500","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswW0YAJ","株式会社フロンティアコンサルティング_2024/12","MRR対象だが売上予定額が空","Month=2024/12, Total=27500","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswW1YAJ","株式会社フロンティアコンサルティング_2025/01","MRR対象だが売上予定額が空","Month=2025/01, Total=27500","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswW2YAJ","株式会社フロンティアコンサルティング_2025/02","MRR対象だが売上予定額が空","Month=2025/02, Total=396000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswW3YAJ","株式会社フロンティアコンサルティング_2025/03","MRR対象だが売上予定額が空","Month=2025/03, Total=396000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswW4YAJ","株式会社フロンティアコンサルティング_2025/04","MRR対象だが売上予定額が空","Month=2025/04, Total=396000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswW5YAJ","株式会社フロンティアコンサルティング_2025/05","MRR対象だが売上予定額が空","Month=2025/05, Total=396000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswW6YAJ","株式会社フロンティアコンサルティング_2025/06","MRR対象だが売上予定額が空","Month=2025/06, Total=418000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswW7YAJ","株式会社フロンティアコンサルティング_2025/07","MRR対象だが売上予定額が空","Month=2025/07, Total=418000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswW8YAJ","株式会社フロンティアコンサルティング_2025/08","MRR対象だが売上予定額が空","Month=2025/08, Total=418000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswW9YAJ","株式会社フロンティアコンサルティング_2025/09","MRR対象だが売上予定額が空","Month=2025/09, Total=418000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswWAYAZ","株式会社フロンティアコンサルティング_2025/10","MRR対象だが売上予定額が空","Month=2025/10, Total=462000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswWBYAZ","株式会社フロンティアコンサルティング_2025/11","MRR対象だが売上予定額が空","Month=2025/11, Total=462000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswWCYAZ","株式会社フロンティアコンサルティング_2025/12","MRR対象だが売上予定額が空","Month=2025/12, Total=462000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswWDYAZ","株式会社フロンティアコンサルティング_2026/01","MRR対象だが売上予定額が空","Month=2026/01, Total=462000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswWEYAZ","株式会社フロンティアコンサルティング_2026/02","MRR対象だが売上予定額が空","Month=2026/02, Total=462000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswWFYAZ","株式会社フロンティアコンサルティング_2026/03","MRR対象だが売上予定額が空","Month=2026/03, Total=462000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswWGYAZ","株式会社フロンティアコンサルティング_2026/04","MRR対象だが売上予定額が空","Month=2026/04, Total=462000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswWHYAZ","株式会社フロンティアコンサルティング_2026/05","MRR対象だが売上予定額が空","Month=2026/05, Total=484000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswWIYAZ","株式会社フロンティアコンサルティング_2026/06","MRR対象だが売上予定額が空","Month=2026/06, Total=550000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001Nswk6YAB","株式会社安井建築設計事務所_2026/04","MRR対象だが売上予定額が空","Month=2026/04, Total=8000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001Nswk7YAB","株式会社安井建築設計事務所_2026/05","MRR対象だが売上予定額が空","Month=2026/05, Total=8000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswsYYAR","株式会社建新_2026/02","MRR対象だが売上予定額が空","Month=2026/02, Total=11000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswsZYAR","株式会社建新_2026/03","MRR対象だが売上予定額が空","Month=2026/03, Total=11000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswsaYAB","株式会社建新_2026/04","MRR対象だが売上予定額が空","Month=2026/04, Total=11000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswsbYAB","株式会社建新_2026/05","MRR対象だが売上予定額が空","Month=2026/05, Total=11000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswpTYAR","株式会社香川不動産買取センター_2025/03","MRR対象だが売上予定額が空","Month=2025/03, Total=11000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswpUYAR","株式会社香川不動産買取センター_2025/04","MRR対象だが売上予定額が空","Month=2025/04, Total=11000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswpVYAR","株式会社香川不動産買取センター_2025/05","MRR対象だが売上予定額が空","Month=2025/05, Total=11000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswpWYAR","株式会社香川不動産買取センター_2025/06","MRR対象だが売上予定額が空","Month=2025/06, Total=11000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswpXYAR","株式会社香川不動産買取センター_2025/07","MRR対象だが売上予定額が空","Month=2025/07, Total=11000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswpYYAR","株式会社香川不動産買取センター_2025/08","MRR対象だが売上予定額が空","Month=2025/08, Total=11000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswpZYAR","株式会社香川不動産買取センター_2025/09","MRR対象だが売上予定額が空","Month=2025/09, Total=11000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswpaYAB","株式会社香川不動産買取センター_2025/10","MRR対象だが売上予定額が空","Month=2025/10, Total=11000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswpbYAB","株式会社香川不動産買取センター_2025/11","MRR対象だが売上予定額が空","Month=2025/11, Total=11000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswpcYAB","株式会社香川不動産買取センター_2025/12","MRR対象だが売上予定額が空","Month=2025/12, Total=11000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswpdYAB","株式会社香川不動産買取センター_2026/01","MRR対象だが売上予定額が空","Month=2026/01, Total=11000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswpeYAB","株式会社香川不動産買取センター_2026/02","MRR対象だが売上予定額が空","Month=2026/02, Total=11000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswpfYAB","株式会社香川不動産買取センター_2026/03","MRR対象だが売上予定額が空","Month=2026/03, Total=11000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswpgYAB","株式会社香川不動産買取センター_2026/04","MRR対象だが売上予定額が空","Month=2026/04, Total=11000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswphYAB","株式会社香川不動産買取センター_2026/05","MRR対象だが売上予定額が空","Month=2026/05, Total=11000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswgdYAB","株式会社三越伊勢丹プロパティデザイン_2026/01","MRR対象だが売上予定額が空","Month=2026/01, Total=40000","商品単価または請求明細から売上予定額を補完する"
"High","MRR","ContractLineItem__c","a03RB00001NswgeYAB","株式会社三越伊勢丹プロパティデザイン_2026/02","MRR対象だが売上予定額が空","Month=2026/02, Total=40000","商品単価または請求明細から売上予定額を補完する"
